机构名称,聚类结果,领域数量,投资次数,投资总额,所投公司存活时间,所投公司创业人数,所投公司管理层毕业于世界500强大学占比,所投公司在一线城市占比,所投公司在二线城市占比,金融占比,旅游占比,硬件占比,汽车交通占比,企业服务占比,本地生活占比,电子商务占比,教育占比,广告营销占比,游戏占比,文化娱乐体育占比,医疗健康占比,房产服务占比,SNS社交网络占比,移动互联网占比,工具软件占比,未知领域占比
TCL创投/TCL,13,0.3125,0.024330900243309004,0.021145542319827487,0.7251768033946252,0.16,0.2,1.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
鸿海集团Foxconn/富士康,14,0.4375,0.0364963503649635,0.04732153584047048,0.16294200848656296,0.12,0.2,0.2,0.13333333333333333,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0
Sunstone Capital,13,0.375,0.0170316301703163,0.002386604857855149,0.1182056981208325,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
北极光创投,6,0.875,0.25060827250608275,0.09667016136932188,0.11967701624531386,0.27184466019417475,0.3106796116504854,0.8737864077669902,0.10679611650485436,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
Genesis Partners,2,0.1875,0.0072992700729927005,0.0021624266791871257,0.18104667609618105,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
湖畔山南资本,1,0.625,0.0705596107055961,0.019310433590710444,0.16212261620250695,0.13793103448275862,0.10344827586206896,0.7586206896551724,0.2413793103448276,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0
MMC Ventures,10,0.1875,0.0072992700729927005,0.0010558197051957691,0.2517680339462518,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
报喜鸟,9,0.125,0.009732360097323601,0.002177323812437858,0.14002828854314003,0.2,0.0,0.5,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Horizons Ventures维港投资,11,0.375,0.0364963503649635,0.016772098744205318,0.12956152758132958,0.013333333333333332,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
红岭创投王忠平,9,0.125,0.004866180048661801,5.626159722061648E-5,0.021216407355021217,0.5,0.5,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
深圳启赋资本,7,0.625,0.04866180048661801,0.01035383111344292,0.12347949080622349,0.18,0.1,0.9,0.0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0
Northgate Capital,14,0.375,0.024330900243309004,0.01617852254015689,0.23677510608203678,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Octopus Investments,8,0.4375,0.021897810218978103,0.005189474082914389,0.17963224893917965,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
美国中经合集团,6,0.75,0.06326034063260341,0.02069473956625877,0.157980633228158,0.23076923076923075,0.46153846153846156,0.5,0.038461538461538464,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
Comcast Ventures,7,0.375,0.024330900243309004,0.007407799284481401,0.23422913719943425,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
北京马力天使投资中心,12,0.125,0.004866180048661801,1.1252319444123296E-4,0.04455445544554456,0.3,0.5,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
钟鼎创投,3,0.1875,0.043795620437956206,0.014670321185390328,0.1958981612446959,0.23333333333333334,0.5,0.7222222222222222,0.16666666666666666,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Lightspeed Venture Partners美国光速,6,0.75,0.10218978102189781,0.06104060997626547,0.1869064457466155,0.07619047619047618,0.19047619047619047,0.047619047619047616,0.14285714285714285,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
招商和腾创投,5,0.1875,0.0072992700729927005,0.0014343435679378825,0.10325318246110325,0.26666666666666666,0.3333333333333333,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Magma Venture Partners,11,0.125,0.004866180048661801,0.0011632653467494385,0.23974540311173975,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
亚商资本,7,0.375,0.019464720194647202,0.003072351742318485,0.09547383309759548,0.275,0.125,0.875,0.0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
拓维信息,5,0.125,0.024330900243309004,0.06660229125110839,0.38698727015558704,0.1,0.0,0.3,0.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
中信产业基金,7,0.3125,0.029197080291970802,0.059316158108200526,0.3256718528995757,0.2,0.25,0.75,0.08333333333333333,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
谱润投资,12,0.1875,0.0072992700729927005,0.0021566945601236317,0.03960396039603961,0.2,0.3333333333333333,0.6666666666666666,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
永宣联创,6,0.8125,0.13138686131386862,0.036476070698845446,0.14403583215464402,0.2,0.18518518518518517,0.7222222222222222,0.12962962962962962,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Spark Capital,6,0.75,0.0681265206812652,0.0437270046173762,0.24110931501313396,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
T. Rowe Price,8,0.4375,0.0364963503649635,0.1361464404038491,0.3275813295615276,0.013333333333333332,0.06666666666666667,0.06666666666666667,0.0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
神州泰岳/泰岳梧桐资本,13,0.375,0.021897810218978103,0.04290884481359017,0.2380952380952381,0.17777777777777776,0.4444444444444444,1.0,0.0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
分众传媒,9,0.125,0.004866180048661801,0.001841751515815491,0.2164073550212164,0.2,0.5,0.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
汉鼎股份,11,0.25,0.012165450121654502,0.0023639247765529026,0.11287128712871289,0.08,0.0,0.2,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Baillie Gifford,8,0.125,0.0072992700729927005,0.01609123876707547,0.45544554455445546,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
学而思/好未来,13,0.25,0.05596107055961071,0.018668424965771962,0.18375253674435765,0.2,0.2608695652173913,0.9130434782608695,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
慧聪网,3,0.125,0.0072992700729927005,0.03276191572392607,0.5374823196605375,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
探路者,9,0.0625,0.004866180048661801,0.009939548842308911,0.5431400282885431,0.1,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
君联资本,6,1.0,0.24817518248175183,0.1305608446039539,0.18171228887594643,0.22941176470588234,0.2647058823529412,0.7941176470588235,0.058823529411764705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
FirstMark Capital,10,0.4375,0.031630170316301706,0.01773685846355275,0.18637797845718637,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
凯雷亚洲基金/凯雷,3,0.5,0.021897810218978103,0.08895075992919076,0.3083451202263084,0.3111111111111111,0.7777777777777778,0.8888888888888888,0.0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
深圳中青宝,5,0.0625,0.0170316301703163,0.0419985321705606,0.3230955748636088,0.22857142857142856,0.14285714285714285,0.8571428571428571,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Westly Group,8,0.125,0.004866180048661801,5.487405683148247E-4,0.1082036775106082,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
真顺基金,3,0.25,0.0267639902676399,0.0018838093102017904,0.052076636235052085,0.18181818181818182,0.0,0.8181818181818182,0.09090909090909091,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Rebright Partners,13,0.1875,0.009732360097323601,4.887469330580416E-4,0.06683168316831684,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
德迅投资,6,0.9375,0.15328467153284672,0.005004013666407029,0.026941469657169797,0.27301587301587305,0.3333333333333333,0.873015873015873,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
Madrona Venture Group,1,0.5625,0.06326034063260341,0.013598667863281157,0.20025024480470027,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0
Morgenthaler Ventures,2,0.0625,0.004866180048661801,0.01589747320112506,0.44554455445544555,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Allen & Company,9,0.25,0.012165450121654502,0.0055584226343946,0.43790664780763794,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Relay Ventures,10,0.375,0.021897810218978103,0.004331874524399398,0.21027817067421029,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
亚信联创,14,0.3125,0.012165450121654502,0.0012335692760203488,0.08656294200848656,0.32,0.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
Atomico,2,0.125,0.0072992700729927005,0.016143804680628655,0.2545968882602546,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
杉杉创投,9,0.125,0.004866180048661801,0.001781617245319522,0.1463932107496464,0.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Chinaccelerator中国加速,6,0.625,0.043795620437956206,0.0011178534234755032,0.030645921735030647,0.16666666666666669,0.16666666666666666,0.5555555555555556,0.05555555555555555,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0
全通教育,13,0.0625,0.019464720194647202,0.024560625189345323,0.32991513437057995,0.0,0.0,0.125,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
松源资本,8,0.125,0.0072992700729927005,1.6878479166184944E-4,0.019801980198019806,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
诺基亚成长基金,8,0.3125,0.0267639902676399,0.012095424046038354,0.19133341905619136,0.18181818181818182,0.09090909090909091,0.8181818181818182,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
Split Rock Partners,0,0.1875,0.009732360097323601,0.003928077820908724,0.3437057991513437,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
滴滴出行-滴滴快的,4,0.0625,0.009732360097323601,0.039733815343773383,0.21852899575671852,0.05,0.0,0.25,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TriplePoint Capital,11,0.1875,0.009732360097323601,6.89595884115087E-4,0.1326025459688826,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Wellington Management,7,0.625,0.051094890510948905,0.15661254774296293,0.272984441301273,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0
Venture51,8,0.125,0.0072992700729927005,7.093779787606881E-4,0.10891089108910892,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
RRE Ventures,6,0.75,0.06082725060827251,0.015304158246903137,0.14512022630834515,0.008,0.0,0.0,0.0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
万达信息,2,0.125,0.004866180048661801,0.003938311805443154,0.5728429985855729,0.0,0.0,0.5,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Entrepreneur Venture,2,0.125,0.004866180048661801,0.0012696817198896884,0.2821782178217822,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Commerce Ventures,9,0.125,0.004866180048661801,0.0020433940179474673,0.11032531824611033,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
联想集团/联想控股,14,0.5,0.021897810218978103,0.3084806103296055,0.7326732673267327,0.17777777777777776,0.2222222222222222,0.7777777777777778,0.0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
Farallon Capital法拉龙资本,12,0.0625,0.009732360097323601,0.003164284911287583,0.10502121640735503,0.2,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
雄牛资本,3,0.0625,0.0072992700729927005,0.005054126796235891,0.157001414427157,0.4666666666666667,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
中关村兴业投资,0,0.125,0.004866180048661801,3.000618518432879E-4,0.06152758132956153,0.4,0.5,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
力合清源,12,0.25,0.019464720194647202,0.0010845985686356331,0.13843705799151343,0.225,0.25,1.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
Laboratory Corporation of America,12,0.0625,0.0072992700729927005,0.004123631478651553,0.1753889674681754,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
福田投资,3,0.25,0.009732360097323601,0.0020629252314226043,0.2694483734087695,0.2,0.25,1.0,0.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
和通国际,13,0.1875,0.012165450121654502,0.009352282829163356,0.18755304101838757,0.16,0.2,0.8,0.2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
银湖投资SilverLake,2,0.3125,0.0170316301703163,0.1286210120644101,0.4940391998383512,0.08571428571428572,0.14285714285714285,0.14285714285714285,0.0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Advance Publications,3,0.1875,0.0072992700729927005,0.003440043909826125,0.2531824611032532,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Mitsui & Co. Global Investment,2,0.1875,0.0072992700729927005,0.00301549408473801,0.20509193776520512,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
InnoSpace创智空间,1,0.6875,0.04866180048661801,6.17939876139771E-4,0.018246110325318247,0.18,0.15,1.0,0.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0
富德胜创投,9,0.125,0.004866180048661801,0.003664749165890776,0.07425742574257425,0.4,0.5,0.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tenaya Capital,10,0.3125,0.0340632603406326,0.016108094882256757,0.21489189735300063,0.04285714285714286,0.07142857142857142,0.14285714285714285,0.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
华欧创投基金,13,0.4375,0.021897810218978103,0.0010189600385449137,0.06364922206506365,0.22222222222222224,0.1111111111111111,0.7777777777777778,0.0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
Active Venture Partners,9,0.1875,0.0072992700729927005,0.0011744555908979619,0.11739745403111741,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
松禾资本,6,0.8125,0.072992700729927,0.018851812492500154,0.11867043847241866,0.24,0.2,0.8,0.1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
East Ventures,1,0.5,0.0364963503649635,0.00667801733241832,0.128995756718529,0.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
毅达资本,13,0.375,0.019464720194647202,0.015218762048176758,0.25724893917963226,0.275,0.125,0.125,0.5,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
Alsop Louie Partners,0,0.0625,0.004866180048661801,0.0017973931847188403,0.1166902404526167,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
东方富海,6,0.8125,0.0705596107055961,0.03341927916396364,0.2488904062820075,0.26206896551724135,0.27586206896551724,0.8620689655172413,0.13793103448275862,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
大道至简资本,13,0.4375,0.031630170316301706,6.282545022968841E-4,0.038515939506038516,0.12307692307692308,0.0,0.8461538461538461,0.07692307692307693,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
未来工场,5,0.125,0.021897810218978103,2.4755102777071253E-4,0.05799151343705799,0.11111111111111112,0.1111111111111111,0.7777777777777778,0.1111111111111111,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Real Ventures,10,0.3125,0.0170316301703163,0.003475753708198022,0.13214790866841786,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
启迪创投/启迪控股,14,0.625,0.043795620437956206,0.006645737700482702,0.1970768505421971,0.25555555555555554,0.2222222222222222,0.8888888888888888,0.0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0
国投高科技投资,2,0.0625,0.004866180048661801,3.750773148041099E-4,0.07637906647807638,0.1,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bloomberg Beta,10,0.125,0.004866180048661801,1.445396600740488E-4,0.09123055162659123,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CAA Ventures,0,0.125,0.004866180048661801,9.998743544131297E-4,0.086987270155587,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Draper Triangle,13,0.125,0.004866180048661801,0.0013411013166334835,0.16124469589816126,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
红杉资本中国,6,1.0,0.7031630170316302,0.4899396339317267,0.14270052808543335,0.2643598615916955,0.3079584775086505,0.8858131487889274,0.05536332179930796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
DBL Investors,0,0.1875,0.0170316301703163,0.004666080320594605,0.11275005051525562,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Red Swan Ventures,8,0.25,0.012165450121654502,0.0010216970089737337,0.10862800565770864,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Samsung Catalyst Fund,10,0.0625,0.004866180048661801,9.998743544131297E-4,0.21004243281471005,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mangrove Capital Partners,8,0.375,0.021897810218978103,0.007262332455602257,0.15134370579915135,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
斯凯网络投资,5,0.375,0.021897810218978103,0.0015532073506165501,0.1140971239981141,0.17777777777777776,0.2222222222222222,0.7777777777777778,0.2222222222222222,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0
财晟资本,3,0.0625,0.0072992700729927005,0.0014065399305154122,0.15841584158415845,0.2,0.0,0.6666666666666666,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
初心资本Initialvc,14,0.4375,0.029197080291970802,0.0018753865740205493,0.03960396039603961,0.2,0.08333333333333333,0.9166666666666666,0.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
DN Capital,4,0.25,0.0170316301703163,0.002267522217563293,0.09092746009294807,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
中文在线,0,0.125,0.004866180048661801,8.720547569195555E-4,0.11244695898161246,0.0,0.0,0.5,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
中信资本,1,0.5625,0.0267639902676399,0.20689574123379414,0.3807380738073808,0.2,0.09090909090909091,0.6363636363636364,0.18181818181818182,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0
奇虎360,6,0.875,0.21654501216545013,0.1431182681227067,0.1409341576212196,0.2,0.24719101123595505,0.8202247191011236,0.07865168539325842,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
Passport Capital,2,0.125,0.009732360097323601,0.010627916182115027,0.2747524752475248,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Second Century Ventures,9,0.125,0.004866180048661801,3.8645937349142395E-4,0.13790664780763792,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
丹华资本Danhua Capital,10,0.1875,0.0072992700729927005,0.003255826696005523,0.20792079207920794,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Adams Street Partners,11,0.1875,0.012165450121654502,0.005784987336247393,0.3454031117397454,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
天威视讯,12,0.0625,0.004866180048661801,0.023948686550242418,0.3224893917963225,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
富海银涛,3,0.125,0.004866180048661801,0.0014065399305154122,0.1082036775106082,0.1,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
华瓯创投,2,0.125,0.004866180048661801,0.0011252319444123296,0.19519094766619519,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
创业工场VenturesLab,1,0.5,0.0535279805352798,0.12887071370512482,0.06037032274656037,0.2272727272727273,0.18181818181818182,0.9545454545454546,0.045454545454545456,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
凤凰传媒,5,0.25,0.0170316301703163,0.03557116979634589,0.5746615477874317,0.2,0.2857142857142857,0.7142857142857143,0.14285714285714285,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
上海掌门科技,14,0.25,0.014598540145985401,9.752010184906857E-4,0.05657708628005658,0.26666666666666666,0.0,0.8333333333333334,0.16666666666666666,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
天奇阿米巴基金,7,0.5625,0.038929440389294405,0.003836809632774833,0.053571428571428575,0.125,0.0625,0.5625,0.375,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0
网秦,14,0.3125,0.019464720194647202,0.004265647404232423,0.20951202263083452,0.2,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
Altimeter Capital,11,0.25,0.012165450121654502,0.007875994418690723,0.27072135785007073,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
Gemini Israel Ventures,10,0.25,0.012165450121654502,0.005108485044868668,0.1799151343705799,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
国泰创投,14,0.375,0.021897810218978103,0.0037132654165606877,0.19236209335219237,0.22222222222222224,0.3333333333333333,0.8888888888888888,0.1111111111111111,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
暾澜天使基金,13,0.3125,0.0170316301703163,4.2508762345090916E-4,0.10002020610224288,0.2,0.0,0.14285714285714285,0.8571428571428571,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Elaia Partners,2,0.125,0.004866180048661801,4.92312230473912E-4,0.16760961810466762,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
宽带资本CBC,6,0.875,0.1386861313868613,0.05288727204938323,0.1787389265242314,0.2807017543859649,0.38596491228070173,0.8596491228070176,0.08771929824561403,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
New York Angels,9,0.125,0.004866180048661801,1.9045225798345328E-4,0.16760961810466762,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
漫步者Edifier,10,0.0625,0.004866180048661801,7.970392939587335E-4,0.12093352192362093,0.1,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDG资本,6,1.0,1.0,0.39021518456588433,0.1045746910457469,0.2763990267639903,0.3819951338199513,0.781021897810219,0.12652068126520682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Technology Crossover Ventures,8,0.375,0.0340632603406326,0.07029870585045486,0.3133966457870277,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
梅花天使创投/吴世春,6,1.0,0.145985401459854,0.010495310276587032,0.03330975954738331,0.2533333333333333,0.16666666666666666,0.9333333333333333,0.06666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
长城集团,5,0.125,0.009732360097323601,0.03366318900366886,0.31294200848656295,0.1,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
IMJ Investment Partners Pte. Ltd,13,0.125,0.004866180048661801,2.0314907518235016E-4,0.1548797736916549,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Evergreen Venture Partners,2,0.0625,0.009732360097323601,0.0018450062492147035,0.16973125884016974,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SmartCap AS,10,0.0625,0.004866180048661801,4.034057166526854E-4,0.24611032531824611,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
优点资本VantagePoint,9,0.1875,0.009732360097323601,0.00134336860542168,0.19519094766619519,0.15,0.5,0.75,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NTT Docomo Ventures,10,0.3125,0.014598540145985401,0.007953972801767946,0.1753889674681754,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
人人公司/千橡互动,6,0.625,0.06569343065693431,0.07000640915728991,0.17177432028917178,0.22222222222222224,0.2962962962962963,0.6666666666666666,0.0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0
UMC Capital联电资本,11,0.25,0.014598540145985401,0.003138784842456676,0.256011315417256,0.06666666666666667,0.0,0.3333333333333333,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
华数传媒,12,0.0625,0.004866180048661801,0.008439239583092473,0.9080622347949081,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Riverwood Capital,2,0.25,0.012165450121654502,0.010518519498211138,0.28854314002828857,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
龙翌资本,9,0.125,0.004866180048661801,4.6884664350513734E-4,0.07213578500707214,0.2,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
阿米巴资本,6,0.75,0.11678832116788321,0.004805134233821192,0.043405233380480905,0.17916666666666667,0.1875,0.4375,0.5416666666666666,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
九盈投资,0,0.3125,0.012165450121654502,2.531771874927742E-4,0.0712871287128713,0.27999999999999997,0.0,1.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Ironfire Capital,11,0.1875,0.0072992700729927005,4.203213315111622E-4,0.07637906647807638,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
